date,screen_resolution,visits
2018-12-26,1368x912,47966
2018-12-26,1371x771,11236
2018-12-26,1371x857,4783
2018-12-26,1391x783,6308
2018-12-26,1396x785,1595
2018-12-26,1400x1050,4573
2018-12-26,1400x875,3185
2018-12-26,1408x792,1834
2018-12-26,1422x1138,5481
2018-12-26,1422x800,14713
2018-12-26,1422x889,1113
2018-12-26,1423x800,1467
2018-12-26,1438x808,24021
2018-12-26,1440x2560,1802
2018-12-26,1440x810,2507
2018-12-26,1440x900,1135574
2018-12-26,1440x960,17965
2018-12-26,1455x818,7417
2018-12-26,1457x819,1339
2018-12-26,1461x913,3184
2018-12-26,1463x823,4878
2018-12-26,1477x831,16949
2018-12-26,1500x1000,15378
2018-12-26,1504x1003,8761
2018-12-26,1506x1205,3139
2018-12-26,1516x947,3766
2018-12-26,1517x853,1922
2018-12-26,1518x853,17349
2018-12-26,1524x857,9462
2018-12-26,1525x858,1951
2018-12-26,1527x955,4156
2018-12-26,1536x864,986160
2018-12-26,1536x865,4275
2018-12-26,1536x960,34707
2018-12-26,1537x864,1122
2018-12-26,1563x1042,1369
2018-12-26,1564x1043,1226
2018-12-26,1600x1000,11393
2018-12-26,1600x1024,1167
2018-12-26,1600x1200,27745
2018-12-26,1600x1280,1975
2018-12-26,1600x800,6111
2018-12-26,1600x900,846278
2018-12-26,1607x904,10846
2018-12-26,1620x1080,1979
2018-12-26,1639x922,1323
2018-12-26,1670x1043,1850
2018-12-26,1670x939,24346
2018-12-26,1680x1050,523680
2018-12-26,1680x945,2784
2018-12-26,1684x947,8326
2018-12-26,1694x1059,1708
2018-12-26,1707x1067,1663
2018-12-26,1707x1365,3764
2018-12-26,1707x960,22948
2018-12-26,1708x960,4404
2018-12-26,1728x972,1055
2018-12-26,1745x1091,2202
2018-12-26,1745x982,27671
2018-12-26,1760x990,2195
2018-12-26,1768x1105,4143
2018-12-26,1778x1000,6492
2018-12-26,1800x1125,1240
2018-12-26,1821x1024,15904
2018-12-26,1824x1216,1476
2018-12-26,1829x1029,32993
2018-12-26,1829x1143,2760
2018-12-26,1846x1038,1078
2018-12-26,1867x1167,2995
2018-12-26,1882x1059,3411
2018-12-26,1920x1080,3190684
2018-12-26,1920x1200,275404
2018-12-26,1951x1097,1813
2018-12-26,1976x1235,1541
2018-12-26,2000x1125,2953
2018-12-26,2000x2000,7528
2018-12-26,2021x1137,24227
2018-12-26,2021x1263,1852
2018-12-26,2048x1152,71112
2018-12-26,2048x1280,1655
2018-12-26,2048x864,2554
2018-12-26,2133x1200,22461
2018-12-26,2133x1333,1494
2018-12-26,2144x1206,1565
2018-12-26,2194x1234,1293
2018-12-26,2195x1235,3040
2018-12-26,2240x1400,1782
2018-12-26,2259x1271,9136
2018-12-26,2304x1296,1673
2018-12-26,2400x1350,7318
2018-12-26,240x320,4442
2018-12-26,2560x1080,27299
2018-12-26,2560x1440,238327
2018-12-26,2560x1600,8926
2018-12-26,2752x1152,3143
2018-12-26,2880x1620,1160
2018-12-26,3072x1728,2740
2018-12-26,3200x1800,1055
2018-12-26,320x480,21641
2018-12-26,320x528,2192
2018-12-26,320x534,67011
2018-12-26,320x568,813615
2018-12-26,320x569,111837
2018-12-26,320x570,159132
2018-12-26,320x640,25169
2018-12-26,320x658,43353
2018-12-26,320x676,1030
2018-12-26,320x694,2325
2018-12-26,3440x1440,17920
2018-12-26,346x615,2431
2018-12-26,346x692,1455
2018-12-26,353x706,1016
2018-12-26,357x595,2048
2018-12-26,360x592,7751
2018-12-26,360x597,1254
2018-12-26,360x598,1939
2018-12-26,360x640,2419612
2018-12-26,360x668,9883
2018-12-26,360x670,1749
2018-12-26,360x692,5235
2018-12-26,360x720,224943
2018-12-26,360x740,631743
2018-12-26,360x747,6682
2018-12-26,360x748,5924
2018-12-26,360x749,1598
2018-12-26,360x760,35777
2018-12-26,360x780,18088
2018-12-26,375x667,2932970
2018-12-26,375x812,1244658
2018-12-26,376x668,6691
2018-12-26,377x670,7156
2018-12-26,377x753,4906
2018-12-26,377x774,1127
2018-12-26,3840x1080,1301
2018-12-26,3840x1600,1969
2018-12-26,3840x2160,5935
2018-12-26,393x699,5218
2018-12-26,393x786,42586
2018-12-26,393x817,2223
2018-12-26,393x818,1305
2018-12-26,393x830,2648
2018-12-26,400x640,1478
2018-12-26,403x671,1943
2018-12-26,408x791,1469
2018-12-26,412x618,2768
2018-12-26,412x732,290660
2018-12-26,412x766,1117
2018-12-26,412x823,111061
2018-12-26,412x846,756693
2018-12-26,412x869,14237
2018-12-26,412x892,38740
2018-12-26,414x736,1872478
2018-12-26,414x803,4486
2018-12-26,414x851,1494
2018-12-26,414x896,480731
2018-12-26,424x753,38399
2018-12-26,424x848,7718
2018-12-26,424x895,1528
2018-12-26,432x768,1925
2018-12-26,438x854,4240
2018-12-26,455x809,1308
2018-12-26,455x960,1053
2018-12-26,463x925,1046
2018-12-26,480x800,1623
2018-12-26,480x854,4205
2018-12-26,485x861,1858
2018-12-26,485x969,3264
2018-12-26,485x995,1725
2018-12-26,486x863,3160
2018-12-26,534x854,6392
2018-12-26,540x960,1255
2018-12-26,569x320,1794
2018-12-26,570x320,2625
2018-12-26,600x1024,21543
2018-12-26,600x960,9703
2018-12-26,601x962,54668
2018-12-26,640x360,27746
2018-12-26,640x480,2921
2018-12-26,640x768,1985
2018-12-26,683x911,4235
2018-12-26,686x1098,1854
2018-12-26,712x1138,1483
2018-12-26,720x1280,3555
2018-12-26,720x360,1965
2018-12-26,732x412,2363
2018-12-26,740x360,4347
2018-12-26,768x1024,939663
2018-12-26,800x1280,40785
2018-12-26,800x480,1824
2018-12-26,800x600,26434
2018-12-26,819x614,1336
2018-12-26,820x615,1768
2018-12-26,834x1112,74977
2018-12-26,834x1194,9390
2018-12-26,846x412,4654
2018-12-26,853x683,2321
2018-12-26,854x534,4285
2018-12-26,854x683,1429
2018-12-26,911x512,4868
2018-12-26,911x683,2439
2018-12-26,942x530,1152
2018-12-26,960x540,4617
2018-12-26,960x600,11098
2018-12-26,962x601,24334
2018-12-26,976x549,1777
2018-12-27,0x0,1034
2018-12-27,1012x569,3166
2018-12-27,1024x1043,9165
2018-12-27,1024x1280,2640
2018-12-27,1024x1366,86234
2018-12-27,1024x576,9933
2018-12-27,1024x600,22370
2018-12-27,1024x614,1112
2018-12-27,1024x615,1253
2018-12-27,1024x640,9315
2018-12-27,1024x768,335728
2018-12-27,1024x819,38317
2018-12-27,1024x820,26311
2018-12-27,1038x584,1019
2018-12-27,1044x768,1833
2018-12-27,1050x1680,2695
2018-12-27,1051x591,4974
2018-12-27,1067x600,21624
2018-12-27,1067x667,1023
2018-12-27,1067x800,2424
2018-12-27,1067x853,3103
2018-12-27,1078x808,1182
2018-12-27,1080x1920,13017
2018-12-27,1080x720,1579
2018-12-27,1088x612,1099
2018-12-27,1088x614,2668
2018-12-27,1088x615,3240
2018-12-27,1093x614,56486
2018-12-27,1093x615,42424
2018-12-27,1094x730,1269
2018-12-27,1097x617,17728
2018-12-27,1097x686,1069
2018-12-27,1098x618,6726
2018-12-27,1098x686,2104
2018-12-27,1103x621,1424
2018-12-27,1113x890,3692
2018-12-27,1120x700,15159
2018-12-27,1129x635,2383
2018-12-27,1138x640,11901
2018-12-27,1138x712,1407
2018-12-27,1138x853,1252
2018-12-27,1143x643,1932
2018-12-27,1152x648,1580
2018-12-27,1152x720,41193
2018-12-27,1152x864,16183
2018-12-27,1164x655,3718
2018-12-27,1164x931,5293
2018-12-27,1185x667,2526
2018-12-27,1187x667,1321
2018-12-27,1188x668,11280
2018-12-27,1200x1920,3048
2018-12-27,1200x675,4854
2018-12-27,1200x750,4010
2018-12-27,1200x800,10227
2018-12-27,1205x904,1090
2018-12-27,1216x811,2889
2018-12-27,1219x975,7985
2018-12-27,1229x691,11164
2018-12-27,1231x692,4235
2018-12-27,1235x823,1179
2018-12-27,1239x697,6260
2018-12-27,1241x698,1890
2018-12-27,1242x698,16643
2018-12-27,1244x778,1300
2018-12-27,1252x704,2486
2018-12-27,1252x783,2067
2018-12-27,1276x898,6075
2018-12-27,1280x1024,710964
2018-12-27,1280x720,653049
2018-12-27,1280x721,1622
2018-12-27,1280x752,2117
2018-12-27,1280x768,28535
2018-12-27,1280x800,641365
2018-12-27,1280x853,3007
2018-12-27,1280x854,4708
2018-12-27,1280x960,94086
2018-12-27,1281x720,1063
2018-12-27,1292x808,1785
2018-12-27,1300x731,3112
2018-12-27,1301x731,24943
2018-12-27,1309x818,2943
2018-12-27,1324x745,9911
2018-12-27,1333x750,6965
2018-12-27,1344x756,1763
2018-12-27,1344x840,78200
2018-12-27,1347x1078,8117
2018-12-27,1360x1020,2975
2018-12-27,1360x768,87083
2018-12-27,1364x768,9575
2018-12-27,1365x1024,4804
2018-12-27,1366x768,2088133
2018-12-27,1368x768,1899
2018-12-27,1368x912,52476
2018-12-27,1371x771,12198
2018-12-27,1371x857,5287
2018-12-27,1391x783,7122
2018-12-27,1396x785,1739
2018-12-27,1400x1050,4702
2018-12-27,1400x875,3960
2018-12-27,1408x792,1983
2018-12-27,1422x1138,6227
2018-12-27,1422x800,15926
2018-12-27,1422x889,1218
2018-12-27,1423x800,1438
2018-12-27,1438x808,25160
2018-12-27,1440x2560,1806
2018-12-27,1440x810,2555
2018-12-27,1440x900,1225729
2018-12-27,1440x960,19258
2018-12-27,1455x818,8137
2018-12-27,1457x819,1330
2018-12-27,1461x913,3620
2018-12-27,1463x823,5420
2018-12-27,1472x828,1053
2018-12-27,1477x831,18408
2018-12-27,1477x923,1133
2018-12-27,1500x1000,16816
2018-12-27,1504x1003,9839
2018-12-27,1506x1205,3497
2018-12-27,1516x947,4134
2018-12-27,1517x853,2341
2018-12-27,1518x853,18481
2018-12-27,1524x857,10905
2018-12-27,1525x858,2073
2018-12-27,1527x955,4728
2018-12-27,1536x864,1080207
2018-12-27,1536x865,5047
2018-12-27,1536x960,40161
2018-12-27,1537x864,1384
2018-12-27,1563x1042,1295
2018-12-27,1564x1043,1365
2018-12-27,1600x1000,12448
2018-12-27,1600x1024,1050
2018-12-27,1600x1200,30671
2018-12-27,1600x1280,2291
2018-12-27,1600x800,7676
2018-12-27,1600x900,920802
2018-12-27,1607x904,11653
2018-12-27,1620x1080,2186
2018-12-27,1639x922,1467
2018-12-27,1670x1043,2200
2018-12-27,1670x939,26654
2018-12-27,1680x1050,588287
2018-12-27,1680x945,3116
2018-12-27,1684x947,9394
2018-12-27,1694x1059,1808
2018-12-27,1696x954,1040
2018-12-27,1707x1067,1843
2018-12-27,1707x1365,4274
2018-12-27,1707x960,24960
2018-12-27,1708x960,4705
2018-12-27,1728x972,1235
2018-12-27,1745x1091,2702
2018-12-27,1745x982,30465
2018-12-27,1760x990,2344
2018-12-27,1768x1105,4609
2018-12-27,1776x1000,1102
2018-12-27,1778x1000,7203
2018-12-27,1800x1125,1403
2018-12-27,1821x1024,17329
2018-12-27,1824x1216,1622
2018-12-27,1829x1029,37302
2018-12-27,1829x1143,3227
2018-12-27,1846x1038,1174
2018-12-27,1867x1167,3417
2018-12-27,1882x1059,3775
2018-12-27,1920x1080,3532396
2018-12-27,1920x1200,308212
2018-12-27,1951x1097,2063
2018-12-27,1976x1235,1741
2018-12-27,2000x1125,3106
2018-12-27,2000x2000,8491
2018-12-27,2021x1137,27087
2018-12-27,2021x1263,2198
2018-12-27,2048x1152,77720
2018-12-27,2048x1280,1809
2018-12-27,2048x864,2602
2018-12-27,2100x1312,1061
2018-12-27,2133x1200,24614
2018-12-27,2133x1333,1606
2018-12-27,2144x1206,1720
2018-12-27,2194x1234,1391
2018-12-27,2195x1235,3328
2018-12-27,2240x1400,1860
2018-12-27,2259x1271,10258
2018-12-27,2294x960,1032
2018-12-27,2304x1296,1811
2018-12-27,2400x1350,8151
2018-12-27,240x320,4409
2018-12-27,2560x1080,30287
2018-12-27,2560x1440,261242
2018-12-27,2560x1600,9867
2018-12-27,2752x1152,3423
2018-12-27,2880x1620,1186
2018-12-27,3072x1728,3019
2018-12-27,3200x1800,1202
2018-12-27,320x480,23278
2018-12-27,320x528,2279
2018-12-27,320x534,71774
2018-12-27,320x568,875081
2018-12-27,320x569,119840
2018-12-27,320x570,170734
2018-12-27,320x640,27510
2018-12-27,320x658,46393
2018-12-27,320x676,1063
2018-12-27,320x694,2563
2018-12-27,3440x1440,20286
2018-12-27,346x615,2369
2018-12-27,346x692,1516
2018-12-27,353x706,1055
2018-12-27,357x595,2194
2018-12-27,360x592,8147
2018-12-27,360x597,1366
2018-12-27,360x598,2079
2018-12-27,360x640,2566469
2018-12-27,360x668,10420
2018-12-27,360x670,1867
2018-12-27,360x692,5597
2018-12-27,360x720,237951
2018-12-27,360x740,683845
2018-12-27,360x747,7502
2018-12-27,360x748,6206
2018-12-27,360x749,1587
2018-12-27,360x760,37493
2018-12-27,360x780,19033
2018-12-27,375x667,3171178
2018-12-27,375x812,1364606
2018-12-27,376x668,7161
2018-12-27,377x670,7821
2018-12-27,377x753,5186
2018-12-27,377x774,1227
2018-12-27,3840x1080,1417
2018-12-27,3840x1600,2411
2018-12-27,3840x2160,6433
2018-12-27,393x699,5324
2018-12-27,393x786,44202
2018-12-27,393x817,2247
2018-12-27,393x818,1331
2018-12-27,393x830,2629
2018-12-27,400x640,1518
2018-12-27,403x671,1956
2018-12-27,408x791,1502
2018-12-27,412x618,2982
2018-12-27,412x732,310685
2018-12-27,412x766,1178
2018-12-27,412x823,121313
2018-12-27,412x846,823748
2018-12-27,412x869,14595
2018-12-27,412x892,41569
2018-12-27,414x736,2054240
2018-12-27,414x803,4809
2018-12-27,414x851,1585
2018-12-27,414x896,535882
2018-12-27,424x753,41168
2018-12-27,424x848,8198
2018-12-27,424x895,1455
2018-12-27,432x768,1956
2018-12-27,438x854,4677
2018-12-27,455x809,1436
2018-12-27,455x960,1148
2018-12-27,455x986,1274
2018-12-27,463x925,1223
2018-12-27,480x800,1662
2018-12-27,480x853,1084
2018-12-27,480x854,4334
2018-12-27,485x861,2033
2018-12-27,485x969,3667
2018-12-27,485x995,1837
2018-12-27,486x863,3388
2018-12-27,534x320,1156
2018-12-27,534x854,6665
2018-12-27,540x960,1429
2018-12-27,569x320,1834
2018-12-27,570x320,2857
2018-12-27,600x1024,22769
2018-12-27,600x960,9867
2018-12-27,601x962,58288
2018-12-27,640x360,28923
2018-12-27,640x480,4204
2018-12-27,683x911,4314
2018-12-27,686x1098,2019
2018-12-27,712x1138,1617
2018-12-27,720x1280,3694
2018-12-27,720x360,2105
2018-12-27,732x412,2678
2018-12-27,740x360,4687
2018-12-27,768x1024,985178
2018-12-27,800x1280,42806
2018-12-27,800x600,26055
2018-12-27,819x614,1647
2018-12-27,820x615,1680
2018-12-27,823x412,1104
2018-12-27,834x1112,78949
2018-12-27,834x1194,10211
2018-12-27,846x412,5156
2018-12-27,853x683,2591
2018-12-27,854x534,4518
2018-12-27,854x683,1478
2018-12-27,911x512,5334
2018-12-27,911x683,2455
2018-12-27,914x514,1136
2018-12-27,942x530,1186
2018-12-27,960x540,5097
2018-12-27,960x600,12159
2018-12-27,962x601,25888
2018-12-27,976x549,1724
2018-12-28,1012x569,2929
2018-12-28,1024x1043,9345
2018-12-28,1024x1280,2356
2018-12-28,1024x1366,83881
2018-12-28,1024x576,9604
2018-12-28,1024x600,20097
2018-12-28,1024x614,1043
2018-12-28,1024x615,1178
2018-12-28,1024x640,8998
2018-12-28,1024x768,321959
2018-12-28,1024x819,34013
2018-12-28,1024x820,23280
2018-12-28,1044x768,1837
2018-12-28,1050x1680,2340
2018-12-28,1051x591,5114
2018-12-28,1067x600,20401
2018-12-28,1067x800,2201
2018-12-28,1067x853,2613
2018-12-28,1078x808,1108
2018-12-28,1080x1920,11719
2018-12-28,1080x720,1498
2018-12-28,1088x612,1191
2018-12-28,1088x614,2475
2018-12-28,1088x615,3260
2018-12-28,1093x614,54034
2018-12-28,1093x615,41289
2018-12-28,1094x730,1073
2018-12-28,1097x617,16542
2018-12-28,1098x618,6638
2018-12-28,1098x686,2050
2018-12-28,1103x621,1291
2018-12-28,1113x890,3274
2018-12-28,1120x700,13326
2018-12-28,1129x635,2130
2018-12-28,1138x640,11082
2018-12-28,1138x712,1313
2018-12-28,1138x853,1104
2018-12-28,1143x643,1787
2018-12-28,1152x648,1502
2018-12-28,1152x720,37602
2018-12-28,1152x864,14608
2018-12-28,1164x655,3658
2018-12-28,1164x931,4495
2018-12-28,1185x667,2373
2018-12-28,1187x667,1205
2018-12-28,1188x668,10797
2018-12-28,1200x1920,2430
2018-12-28,1200x675,4451
2018-12-28,1200x750,3691
2018-12-28,1200x800,9650
2018-12-28,1205x904,1036
2018-12-28,1216x811,2560
2018-12-28,1219x975,6748
2018-12-28,1229x691,10575
2018-12-28,1231x692,3860
2018-12-28,1235x823,1315
2018-12-28,1239x697,5570
2018-12-28,1241x698,1744
2018-12-28,1242x698,15706
2018-12-28,1244x778,1007
2018-12-28,1252x704,2368
2018-12-28,1252x783,2064
2018-12-28,1276x898,6078
2018-12-28,1280x1024,637998
2018-12-28,1280x720,607915
2018-12-28,1280x721,1375
2018-12-28,1280x752,1964
2018-12-28,1280x768,26634
2018-12-28,1280x800,610051
2018-12-28,1280x853,2697
2018-12-28,1280x854,4493
2018-12-28,1280x960,88044
2018-12-28,1292x808,1597
2018-12-28,1300x731,3041
2018-12-28,1301x731,22816
2018-12-28,1309x818,2682
2018-12-28,1324x745,9030
2018-12-28,1333x750,6426
2018-12-28,1344x756,1741
2018-12-28,1344x840,68415
2018-12-28,1347x1078,7004
2018-12-28,1360x768,80495
2018-12-28,1364x768,5053
2018-12-28,1365x1024,4436
2018-12-28,1366x768,1933750
2018-12-28,1368x768,1862
2018-12-28,1368x912,48251
2018-12-28,1371x771,11018
2018-12-28,1371x857,4664
2018-12-28,1391x783,6265
2018-12-28,1396x785,1538
2018-12-28,1400x1050,4382
2018-12-28,1400x875,3181
2018-12-28,1408x792,1956
2018-12-28,1422x1138,5322
2018-12-28,1422x800,14252
2018-12-28,1422x889,1020
2018-12-28,1423x800,1307
2018-12-28,1438x808,23380
2018-12-28,1440x2560,1661
2018-12-28,1440x810,2402
2018-12-28,1440x900,1140512
2018-12-28,1440x960,17574
2018-12-28,1455x818,7350
2018-12-28,1457x819,1343
2018-12-28,1461x913,3043
2018-12-28,1463x823,4926
2018-12-28,1477x831,16392
2018-12-28,1477x923,1030
2018-12-28,1500x1000,15651
2018-12-28,1504x1003,9002
2018-12-28,1506x1205,3080
2018-12-28,1516x947,3663
2018-12-28,1517x853,2217
2018-12-28,1518x853,17178
2018-12-28,1524x857,9527
2018-12-28,1525x858,2013
2018-12-28,1527x955,3942
2018-12-28,1536x864,983551
2018-12-28,1536x865,4417
2018-12-28,1536x960,34524
2018-12-28,1537x864,1140
2018-12-28,1563x1042,1198
2018-12-28,1564x1043,1090
2018-12-28,1600x1000,10931
2018-12-28,1600x1024,1190
2018-12-28,1600x1200,27231
2018-12-28,1600x1280,1958
2018-12-28,1600x800,7772
2018-12-28,1600x900,845340
2018-12-28,1607x904,11004
2018-12-28,1620x1080,1903
2018-12-28,1639x922,1465
2018-12-28,1670x1043,1816
2018-12-28,1670x939,23550
2018-12-28,1680x1050,520085
2018-12-28,1680x945,2693
2018-12-28,1684x947,8412
2018-12-28,1694x1059,1632
2018-12-28,1696x954,1010
2018-12-28,1707x1067,1710
2018-12-28,1707x1365,3620
2018-12-28,1707x960,22967
2018-12-28,1708x960,4395
2018-12-28,1728x972,1121
2018-12-28,1745x1091,2199
2018-12-28,1745x982,26451
2018-12-28,1760x990,2069
2018-12-28,1768x1105,3804
2018-12-28,1778x1000,6572
2018-12-28,1800x1125,1299
2018-12-28,1821x1024,16008
2018-12-28,1824x1216,1527
2018-12-28,1829x1029,32522
2018-12-28,1829x1143,2662
2018-12-28,1846x1038,1010
2018-12-28,1867x1167,2798
2018-12-28,1882x1059,3299
2018-12-28,1920x1080,3160297
2018-12-28,1920x1200,273211
2018-12-28,1951x1097,1861
2018-12-28,1976x1235,1407
2018-12-28,2000x1125,2910
2018-12-28,2000x2000,8060
2018-12-28,2021x1137,24040
2018-12-28,2021x1263,1991
2018-12-28,2048x1152,73543
2018-12-28,2048x1280,1606
2018-12-28,2048x864,2377
2018-12-28,2133x1200,21722
2018-12-28,2133x1333,1496
2018-12-28,2144x1206,1590
2018-12-28,2194x1234,1240
2018-12-28,2195x1235,3293
2018-12-28,2240x1400,1578
2018-12-28,2259x1271,9277
2018-12-28,2304x1296,1604
2018-12-28,2400x1350,6832
2018-12-28,240x320,4274
2018-12-28,2560x1080,27514
2018-12-28,2560x1440,246674
2018-12-28,2560x1600,8863
2018-12-28,2752x1152,3012
2018-12-28,2880x1620,1106
2018-12-28,3072x1728,2836
2018-12-28,3200x1800,1246
2018-12-28,320x480,22392
2018-12-28,320x528,2300
2018-12-28,320x534,69334
2018-12-28,320x568,851833
2018-12-28,320x569,117712
2018-12-28,320x570,165361
2018-12-28,320x640,26387
2018-12-28,320x658,45423
2018-12-28,320x676,1040
2018-12-28,320x694,2466
2018-12-28,3440x1440,18351
2018-12-28,346x615,2207
2018-12-28,346x692,1505
2018-12-28,353x706,1023
2018-12-28,357x595,1988
2018-12-28,360x592,7929
2018-12-28,360x597,1334
2018-12-28,360x598,1935
2018-12-28,360x640,2477210
2018-12-28,360x668,9978
2018-12-28,360x670,1637
2018-12-28,360x692,5361
2018-12-28,360x720,230588
2018-12-28,360x740,668903
2018-12-28,360x747,7125
2018-12-28,360x748,5980
2018-12-28,360x749,1648
2018-12-28,360x760,35692
2018-12-28,360x780,18408
2018-12-28,375x667,3095464
2018-12-28,375x812,1341008
2018-12-28,376x668,7148
2018-12-28,377x670,7601
2018-12-28,377x753,5096
2018-12-28,377x774,1150
2018-12-28,3840x1080,1428
2018-12-28,3840x1600,1921
2018-12-28,3840x2160,6027
2018-12-28,393x699,5127
2018-12-28,393x786,42714
2018-12-28,393x817,2164
2018-12-28,393x818,1221
2018-12-28,393x830,2562
2018-12-28,400x640,1524
2018-12-28,403x671,1803
2018-12-28,408x791,1595
2018-12-28,412x618,2884
2018-12-28,412x732,301347
2018-12-28,412x766,1148
2018-12-28,412x823,119569
2018-12-28,412x846,803953
2018-12-28,412x869,14528
2018-12-28,412x892,41157
2018-12-28,414x736,2013162
2018-12-28,414x803,4717
2018-12-28,414x851,1508
2018-12-28,414x896,538769
2018-12-28,424x753,40260
2018-12-28,424x848,8146
2018-12-28,424x895,1440
2018-12-28,432x768,1945
2018-12-28,438x854,4378
2018-12-28,455x809,1362
2018-12-28,455x960,1109
2018-12-28,455x986,1240
2018-12-28,463x925,1257
2018-12-28,480x800,1492
2018-12-28,480x854,4313
2018-12-28,485x861,1983
2018-12-28,485x969,3588
2018-12-28,485x995,1844
2018-12-28,486x863,3205
2018-12-28,534x320,1162
2018-12-28,534x854,6660
2018-12-28,540x960,1292
2018-12-28,569x320,1873
2018-12-28,570x320,2835
2018-12-28,600x1024,22098
2018-12-28,600x960,9900
2018-12-28,601x962,57082
2018-12-28,640x360,27976
2018-12-28,640x480,3651
2018-12-28,683x911,4252
2018-12-28,686x1098,1999
2018-12-28,712x1138,1601
2018-12-28,720x1280,3402
2018-12-28,720x360,1989
2018-12-28,732x412,2583
2018-12-28,740x360,4553
2018-12-28,768x1024,960466
2018-12-28,800x1280,41761
2018-12-28,800x600,31262
2018-12-28,819x614,1732
2018-12-28,820x615,1605
2018-12-28,823x412,1015
2018-12-28,834x1112,77088
2018-12-28,834x1194,10182
2018-12-28,846x412,5068
2018-12-28,853x683,2569
2018-12-28,854x534,4232
2018-12-28,854x683,1439
2018-12-28,911x512,4985
2018-12-28,911x683,2358
2018-12-28,914x514,1138
2018-12-28,942x530,1150
2018-12-28,960x540,4527
2018-12-28,960x600,11173
2018-12-28,962x601,24952
2018-12-28,976x549,1703
2018-12-29,1012x569,1874
2018-12-29,1024x1043,9356
2018-12-29,1024x1366,73520
2018-12-29,1024x576,6400
2018-12-29,1024x600,17830
2018-12-29,1024x640,6976
2018-12-29,1024x768,244536
2018-12-29,1024x819,11642
2018-12-29,1024x820,9471
2018-12-29,1044x768,1834
2018-12-29,1051x591,3268
2018-12-29,1067x600,13720
2018-12-29,1067x800,1107
2018-12-29,1080x1920,4585
2018-12-29,1080x720,1183
2018-12-29,1088x614,1627
2018-12-29,1088x615,2182
2018-12-29,1093x614,38000
2018-12-29,1093x615,30162
2018-12-29,1097x617,8865
2018-12-29,1098x618,4625
2018-12-29,1098x686,1957
2018-12-29,1120x700,6099
2018-12-29,1129x635,1161
2018-12-29,1138x640,7316
2018-12-29,1138x712,1145
2018-12-29,1143x643,1095
2018-12-29,1152x648,1204
2018-12-29,1152x720,18336
2018-12-29,1152x864,7212
2018-12-29,1164x655,1677
2018-12-29,1164x931,1151
2018-12-29,1185x667,1420
2018-12-29,1188x668,6987
2018-12-29,1200x675,2448
2018-12-29,1200x750,1568
2018-12-29,1200x800,8208
